Script started on Tue 10 Aug 2021 11:49:40 PM EDT
[?1034hbash-4.2$ ./sort
Sorted Array[19468] 794204
Sorted Array[19469] 794228
Sorted Array[19470] 794289
Sorted Array[19471] 794311
Sorted Array[19472] 794343
Sorted Array[19473] 794352
Sorted Array[19474] 794363
Sorted Array[19475] 794378
Sorted Array[19476] 794380
Sorted Array[19477] 794382
Sorted Array[19478] 794464
Sorted Array[19479] 794465
Sorted Array[19480] 794485
Sorted Array[19481] 794519
Sorted Array[19482] 794576
Sorted Array[19483] 794754
Sorted Array[19484] 794757
Sorted Array[19485] 794771
Sorted Array[19486] 794776
Sorted Array[19487] 794794
Sorted Array[19488] 794926
Sorted Array[19489] 794930
Sorted Array[19490] 794936
Sorted Array[19491] 794965
Sorted Array[19492] 795078
Sorted Array[19493] 795149
Sorted Array[19494] 795165
Sorted Array[19495] 795170
Sorted Array[19496] 795278
Sorted Array[19497] 795484
Sorted Array[19498] 795507
Sorted Array[19499] 795508
Sorted Array[19500] 795523
Sorted Array[19501] 795598
Sorted Array[19502] 795662
Sorted Array[19503] 795706
Sorted Array[19504] 795724
Sorted Array[19505] 795799
Sorted Array[19506] 795800
Sorted Array[19507] 795872
Sorted Array[19508] 795875
Sorted Array[19509] 795937
Sorted Array[19510] 795998
Sorted Array[19511] 796058
Sorted Array[19512] 796121
Sorted Array[19513] 796161
Sorted Array[19514] 796225
Sorted Array[19515] 796383
Sorted Array[19516] 796383
Sorted Array[19517] 796422
Sorted Array[19518] 796439
Sorted Array[19519] 796443
Sorted Array[19520] 796460
Sorted Array[19521] 796544
Sorted Array[19522] 796622
Sorted Array[19523] 796666
Sorted Array[19524] 796745
Sorted Array[19525] 796759
Sorted Array[19526] 796819
Sorted Array[19527] 796860
Sorted Array[19528] 796869
Sorted Array[19529] 796887
Sorted Array[19530] 796974
Sorted Array[19531] 796978
Sorted Array[19532] 797020
Sorted Array[19533] 797068
Sorted Array[19534] 797179
Sorted Array[19535] 797238
Sorted Array[19536] 797250
Sorted Array[19537] 797276
Sorted Array[19538] 797350
Sorted Array[19539] 797351
Sorted Array[19540] 797531
Sorted Array[19541] 797604
Sorted Array[19542] 797702
Sorted Array[19543] 797826
Sorted Array[19544] 797899
Sorted Array[19545] 797905
Sorted Array[19546] 798028
Sorted Array[19547] 798174
Sorted Array[19548] 798182
Sorted Array[19549] 798194
Sorted Array[19550] 798266
Sorted Array[19551] 798299
Sorted Array[19552] 798374
Sorted Array[19553] 798380
Sorted Array[19554] 798381
Sorted Array[19555] 798470
Sorted Array[19556] 798485
Sorted Array[19557] 798491
Sorted Array[19558] 798506
Sorted Array[19559] 798574
Sorted Array[19560] 798581
Sorted Array[19561] 798593
Sorted Array[19562] 798613
Sorted Array[19563] 798649
Sorted Array[19564] 798666
Sorted Array[19565] 798695
Sorted Array[19566] 798758
Sorted Array[19567] 798801
Sorted Array[19568] 798824
Sorted Array[19569] 798829
Sorted Array[19570] 798859
Sorted Array[19571] 798893
Sorted Array[19572] 798998
Sorted Array[19573] 799059
Sorted Array[19574] 799207
Sorted Array[19575] 799323
Sorted Array[19576] 799340
Sorted Array[19577] 799381
Sorted Array[19578] 799410
Sorted Array[19579] 799419
Sorted Array[19580] 799437
Sorted Array[19581] 799450
Sorted Array[19582] 799472
Sorted Array[19583] 799503
Sorted Array[19584] 799520
Sorted Array[19585] 799525
Sorted Array[19586] 799565
Sorted Array[19587] 799657
Sorted Array[19588] 799660
Sorted Array[19589] 799663
Sorted Array[19590] 799704
Sorted Array[19591] 799711
Sorted Array[19592] 799722
Sorted Array[19593] 799732
Sorted Array[19594] 799799
Sorted Array[19595] 799802
Sorted Array[19596] 799854
Sorted Array[19597] 799914
Sorted Array[19598] 799931
Sorted Array[19599] 799993
Sorted Array[19600] 799994
Sorted Array[19601] 800002
Sorted Array[19602] 800036
Sorted Array[19603] 800058
Sorted Array[19604] 800101
Sorted Array[19605] 800105
Sorted Array[19606] 800161
Sorted Array[19607] 800167
Sorted Array[19608] 800254
Sorted Array[19609] 800417
Sorted Array[19610] 800442
Sorted Array[19611] 800520
Sorted Array[19612] 800556
Sorted Array[19613] 800575
Sorted Array[19614] 800589
Sorted Array[19615] 800608
Sorted Array[19616] 800639
Sorted Array[19617] 800717
Sorted Array[19618] 800749
Sorted Array[19619] 800771
Sorted Array[19620] 800831
Sorted Array[19621] 800852
Sorted Array[19622] 800881
Sorted Array[19623] 800947
Sorted Array[19624] 800950
Sorted Array[19625] 800966
Sorted Array[19626] 800981
Sorted Array[19627] 801086
Sorted Array[19628] 801197
Sorted Array[19629] 801212
Sorted Array[19630] 801369
Sorted Array[19631] 801377
Sorted Array[19632] 801383
Sorted Array[19633] 801599
Sorted Array[19634] 801600
Sorted Array[19635] 801728
Sorted Array[19636] 801752
Sorted Array[19637] 801795
Sorted Array[19638] 801822
Sorted Array[19639] 801854
Sorted Array[19640] 801890
Sorted Array[19641] 801974
Sorted Array[19642] 801980
Sorted Array[19643] 801998
Sorted Array[19644] 802012
Sorted Array[19645] 802112
Sorted Array[19646] 802147
Sorted Array[19647] 802162
Sorted Array[19648] 802237
Sorted Array[19649] 802250
Sorted Array[19650] 802302
Sorted Array[19651] 802495
Sorted Array[19652] 802518
Sorted Array[19653] 802545
Sorted Array[19654] 802623
Sorted Array[19655] 802654
Sorted Array[19656] 802690
Sorted Array[19657] 802736
Sorted Array[19658] 802783
Sorted Array[19659] 802787
Sorted Array[19660] 802863
Sorted Array[19661] 802906
Sorted Array[19662] 802969
Sorted Array[19663] 802991
Sorted Array[19664] 802996
Sorted Array[19665] 802998
Sorted Array[19666] 803002
Sorted Array[19667] 803016
Sorted Array[19668] 803148
Sorted Array[19669] 803356
Sorted Array[19670] 803380
Sorted Array[19671] 803383
Sorted Array[19672] 803429
Sorted Array[19673] 803459
Sorted Array[19674] 803503
Sorted Array[19675] 803512
Sorted Array[19676] 803557
Sorted Array[19677] 803570
Sorted Array[19678] 803585
Sorted Array[19679] 803605
Sorted Array[19680] 803779
Sorted Array[19681] 803802
Sorted Array[19682] 803823
Sorted Array[19683] 803879
Sorted Array[19684] 803917
Sorted Array[19685] 803964
Sorted Array[19686] 803998
Sorted Array[19687] 804023
Sorted Array[19688] 804037
Sorted Array[19689] 804047
Sorted Array[19690] 804087
Sorted Array[19691] 804160
Sorted Array[19692] 804202
Sorted Array[19693] 804297
Sorted Array[19694] 804317
Sorted Array[19695] 804327
Sorted Array[19696] 804352
Sorted Array[19697] 804354
Sorted Array[19698] 804388
Sorted Array[19699] 804396
Sorted Array[19700] 804397
Sorted Array[19701] 804419
Sorted Array[19702] 804457
Sorted Array[19703] 804458
Sorted Array[19704] 804536
Sorted Array[19705] 804587
Sorted Array[19706] 804602
Sorted Array[19707] 804638
Sorted Array[19708] 804658
Sorted Array[19709] 804676
Sorted Array[19710] 804679
Sorted Array[19711] 804683
Sorted Array[19712] 804701
Sorted Array[19713] 804729
Sorted Array[19714] 804736
Sorted Array[19715] 804762
Sorted Array[19716] 804820
Sorted Array[19717] 804876
Sorted Array[19718] 804907
Sorted Array[19719] 804916
Sorted Array[19720] 804929
Sorted Array[19721] 804933
Sorted Array[19722] 805009
Sorted Array[19723] 805045
Sorted Array[19724] 805046
Sorted Array[19725] 805093
Sorted Array[19726] 805098
Sorted Array[19727] 805147
Sorted Array[19728] 805194
Sorted Array[19729] 805218
Sorted Array[19730] 805303
Sorted Array[19731] 805336
Sorted Array[19732] 805369
Sorted Array[19733] 805384
Sorted Array[19734] 805391
Sorted Array[19735] 805433
Sorted Array[19736] 805452
Sorted Array[19737] 805536
Sorted Array[19738] 805547
Sorted Array[19739] 805549
Sorted Array[19740] 805551
Sorted Array[19741] 805558
Sorted Array[19742] 805566
Sorted Array[19743] 805583
Sorted Array[19744] 805606
Sorted Array[19745] 805612
Sorted Array[19746] 805630
Sorted Array[19747] 805635
Sorted Array[19748] 805682
Sorted Array[19749] 805838
Sorted Array[19750] 805901
Sorted Array[19751] 805901
Sorted Array[19752] 805913
Sorted Array[19753] 805943
Sorted Array[19754] 806026
Sorted Array[19755] 806084
Sorted Array[19756] 806095
Sorted Array[19757] 806211
Sorted Array[19758] 806297
Sorted Array[19759] 806350
Sorted Array[19760] 806356
Sorted Array[19761] 806364
Sorted Array[19762] 806405
Sorted Array[19763] 806451
Sorted Array[19764] 806458
Sorted Array[19765] 806466
Sorted Array[19766] 806565
Sorted Array[19767] 806667
Sorted Array[19768] 806668
Sorted Array[19769] 806674
Sorted Array[19770] 806747
Sorted Array[19771] 806801
Sorted Array[19772] 806817
Sorted Array[19773] 806819
Sorted Array[19774] 806831
Sorted Array[19775] 806837
Sorted Array[19776] 806858
Sorted Array[19777] 806949
Sorted Array[19778] 806977
Sorted Array[19779] 806989
Sorted Array[19780] 806994
Sorted Array[19781] 807040
Sorted Array[19782] 807103
Sorted Array[19783] 807164
Sorted Array[19784] 807171
Sorted Array[19785] 807222
Sorted Array[19786] 807327
Sorted Array[19787] 807329
Sorted Array[19788] 807453
Sorted Array[19789] 807493
Sorted Array[19790] 807517
Sorted Array[19791] 807580
Sorted Array[19792] 807597
Sorted Array[19793] 807628
Sorted Array[19794] 807681
Sorted Array[19795] 807702
Sorted Array[19796] 807734
Sorted Array[19797] 807750
Sorted Array[19798] 807752
Sorted Array[19799] 807813
Sorted Array[19800] 807830
Sorted Array[19801] 807836
Sorted Array[19802] 807871
Sorted Array[19803] 807878
Sorted Array[19804] 807894
Sorted Array[19805] 807906
Sorted Array[19806] 807946
Sorted Array[19807] 807993
Sorted Array[19808] 808010
Sorted Array[19809] 808026
Sorted Array[19810] 808124
Sorted Array[19811] 808168
Sorted Array[19812] 808179
Sorted Array[19813] 808255
Sorted Array[19814] 808332
Sorted Array[19815] 808437
Sorted Array[19816] 808462
Sorted Array[19817] 808490
Sorted Array[19818] 808497
Sorted Array[19819] 808512
Sorted Array[19820] 808519
Sorted Array[19821] 808565
Sorted Array[19822] 808583
Sorted Array[19823] 808620
Sorted Array[19824] 808636
Sorted Array[19825] 808672
Sorted Array[19826] 808679
Sorted Array[19827] 808694
Sorted Array[19828] 808715
Sorted Array[19829] 808731
Sorted Array[19830] 808785
Sorted Array[19831] 808842
Sorted Array[19832] 808887
Sorted Array[19833] 808899
Sorted Array[19834] 808909
Sorted Array[19835] 808930
Sorted Array[19836] 808930
Sorted Array[19837] 808940
Sorted Array[19838] 808943
Sorted Array[19839] 809029
Sorted Array[19840] 809034
Sorted Array[19841] 809129
Sorted Array[19842] 809144
Sorted Array[19843] 809153
Sorted Array[19844] 809176
Sorted Array[19845] 809238
Sorted Array[19846] 809249
Sorted Array[19847] 809307
Sorted Array[19848] 809666
Sorted Array[19849] 809711
Sorted Array[19850] 809718
Sorted Array[19851] 809746
Sorted Array[19852] 809813
Sorted Array[19853] 809920
Sorted Array[19854] 809924
Sorted Array[19855] 809964
Sorted Array[19856] 809980
Sorted Array[19857] 810057
Sorted Array[19858] 810063
Sorted Array[19859] 810151
Sorted Array[19860] 810156
Sorted Array[19861] 810224
Sorted Array[19862] 810345
Sorted Array[19863] 810347
Sorted Array[19864] 810350
Sorted Array[19865] 810363
Sorted Array[19866] 810374
Sorted Array[19867] 810382
Sorted Array[19868] 810437
Sorted Array[19869] 810447
Sorted Array[19870] 810448
Sorted Array[19871] 810536
Sorted Array[19872] 810556
Sorted Array[19873] 810621
Sorted Array[19874] 810634
Sorted Array[19875] 810651
Sorted Array[19876] 810681
Sorted Array[19877] 810757
Sorted Array[19878] 810818
Sorted Array[19879] 810829
Sorted Array[19880] 810931
Sorted Array[19881] 810933
Sorted Array[19882] 810948
Sorted Array[19883] 810948
Sorted Array[19884] 811103
Sorted Array[19885] 811111
Sorted Array[19886] 811123
Sorted Array[19887] 811144
Sorted Array[19888] 811187
Sorted Array[19889] 811202
Sorted Array[19890] 811204
Sorted Array[19891] 811243
Sorted Array[19892] 811266
Sorted Array[19893] 811276
Sorted Array[19894] 811287
Sorted Array[19895] 811299
Sorted Array[19896] 811306
Sorted Array[19897] 811429
Sorted Array[19898] 811478
Sorted Array[19899] 811576
Sorted Array[19900] 811712
Sorted Array[19901] 811713
Sorted Array[19902] 811737
Sorted Array[19903] 811768
Sorted Array[19904] 811804
Sorted Array[19905] 811837
Sorted Array[19906] 811849
Sorted Array[19907] 811971
Sorted Array[19908] 812044
Sorted Array[19909] 812045
Sorted Array[19910] 812126
Sorted Array[19911] 812161
Sorted Array[19912] 812202
Sorted Array[19913] 812358
Sorted Array[19914] 812410
Sorted Array[19915] 812516
Sorted Array[19916] 812523
Sorted Array[19917] 812556
Sorted Array[19918] 812569
Sorted Array[19919] 812593
Sorted Array[19920] 812594
Sorted Array[19921] 812608
Sorted Array[19922] 812618
Sorted Array[19923] 812622
Sorted Array[19924] 812638
Sorted Array[19925] 812698
Sorted Array[19926] 812714
Sorted Array[19927] 812721
Sorted Array[19928] 812756
Sorted Array[19929] 812875
Sorted Array[19930] 812886
Sorted Array[19931] 812932
Sorted Array[19932] 812957
Sorted Array[19933] 813005
Sorted Array[19934] 813030
Sorted Array[19935] 813069
Sorted Array[19936] 813139
Sorted Array[19937] 813216
Sorted Array[19938] 813259
Sorted Array[19939] 813368
Sorted Array[19940] 813378
Sorted Array[19941] 813390
Sorted Array[19942] 813411
Sorted Array[19943] 813429
Sorted Array[19944] 813503
Sorted Array[19945] 813526
Sorted Array[19946] 813529
Sorted Array[19947] 813558
Sorted Array[19948] 813623
Sorted Array[19949] 813642
Sorted Array[19950] 813761
Sorted Array[19951] 813779
Sorted Array[19952] 813834
Sorted Array[19953] 813845
Sorted Array[19954] 813893
Sorted Array[19955] 813964
Sorted Array[19956] 814059
Sorted Array[19957] 814145
Sorted Array[19958] 814146
Sorted Array[19959] 814185
Sorted Array[19960] 814190
Sorted Array[19961] 814196
Sorted Array[19962] 814228
Sorted Array[19963] 814311
Sorted Array[19964] 814373
Sorted Array[19965] 814385
Sorted Array[19966] 814472
Sorted Array[19967] 814488
Sorted Array[19968] 814506
Sorted Array[19969] 814582
Sorted Array[19970] 814663
Sorted Array[19971] 814726
Sorted Array[19972] 814766
Sorted Array[19973] 814777
Sorted Array[19974] 814781
Sorted Array[19975] 814845
Sorted Array[19976] 814875
Sorted Array[19977] 814907
Sorted Array[19978] 814913
Sorted Array[19979] 815061
Sorted Array[19980] 815063
Sorted Array[19981] 815110
Sorted Array[19982] 815207
Sorted Array[19983] 815245
Sorted Array[19984] 815349
Sorted Array[19985] 815350
Sorted Array[19986] 815373
Sorted Array[19987] 815375
Sorted Array[19988] 815398
Sorted Array[19989] 815399
Sorted Array[19990] 815473
Sorted Array[19991] 815525
Sorted Array[19992] 815551
Sorted Array[19993] 815618
Sorted Array[19994] 815678
Sorted Array[19995] 815696
Sorted Array[19996] 815746
Sorted Array[19997] 815757
Sorted Array[19998] 815819
Sorted Array[19999] 816076
Sorted Array[20000] 816191
Sorted Array[20001] 816198
Sorted Array[20002] 816214
Sorted Array[20003] 816262
Sorted Array[20004] 816293
Sorted Array[20005] 816297
Sorted Array[20006] 816311
Sorted Array[20007] 816328
Sorted Array[20008] 816351
Sorted Array[20009] 816356
Sorted Array[20010] 816440
Sorted Array[20011] 816487
Sorted Array[20012] 816491
Sorted Array[20013] 816497
Sorted Array[20014] 816528
Sorted Array[20015] 816549
Sorted Array[20016] 816567
Sorted Array[20017] 816584
Sorted Array[20018] 816598
Sorted Array[20019] 816619
Sorted Array[20020] 816722
Sorted Array[20021] 816739
Sorted Array[20022] 816775
Sorted Array[20023] 816849
Sorted Array[20024] 816865
Sorted Array[20025] 816887
Sorted Array[20026] 816893
Sorted Array[20027] 816914
Sorted Array[20028] 816960
Sorted Array[20029] 816969
Sorted Array[20030] 816978
Sorted Array[20031] 817026
Sorted Array[20032] 817079
Sorted Array[20033] 817085
Sorted Array[20034] 817243
Sorted Array[20035] 817245
Sorted Array[20036] 817248
Sorted Array[20037] 817358
Sorted Array[20038] 817374
Sorted Array[20039] 817408
Sorted Array[20040] 817497
Sorted Array[20041] 817703
Sorted Array[20042] 817718
Sorted Array[20043] 817755
Sorted Array[20044] 817757
Sorted Array[20045] 817764
Sorted Array[20046] 817839
Sorted Array[20047] 817845
Sorted Array[20048] 817902
Sorted Array[20049] 817958
Sorted Array[20050] 818021
Sorted Array[20051] 818029
Sorted Array[20052] 818054
Sorted Array[20053] 818120
Sorted Array[20054] 818139
Sorted Array[20055] 818267
Sorted Array[20056] 818269
Sorted Array[20057] 818301
Sorted Array[20058] 818403
Sorted Array[20059] 818481
Sorted Array[20060] 818555
Sorted Array[20061] 818608
Sorted Array[20062] 818673
Sorted Array[20063] 818675
Sorted Array[20064] 818680
Sorted Array[20065] 818721
Sorted Array[20066] 818847
Sorted Array[20067] 818848
Sorted Array[20068] 818883
Sorted Array[20069] 818891
Sorted Array[20070] 819090
Sorted Array[20071] 819132
Sorted Array[20072] 819150
Sorted Array[20073] 819152
Sorted Array[20074] 819154
Sorted Array[20075] 819189
Sorted Array[20076] 819209
Sorted Array[20077] 819216
Sorted Array[20078] 819219
Sorted Array[20079] 819236
Sorted Array[20080] 819243
Sorted Array[20081] 819261
Sorted Array[20082] 819267
Sorted Array[20083] 819282
Sorted Array[20084] 819286
Sorted Array[20085] 819333
Sorted Array[20086] 819357
Sorted Array[20087] 819359
Sorted Array[20088] 819369
Sorted Array[20089] 819396
Sorted Array[20090] 819421
Sorted Array[20091] 819448
Sorted Array[20092] 819449
Sorted Array[20093] 819465
Sorted Array[20094] 819469
Sorted Array[20095] 819487
Sorted Array[20096] 819509
Sorted Array[20097] 819595
Sorted Array[20098] 819696
Sorted Array[20099] 819788
Sorted Array[20100] 819971
Sorted Array[20101] 819973
Sorted Array[20102] 820031
Sorted Array[20103] 820044
Sorted Array[20104] 820070
Sorted Array[20105] 820209
Sorted Array[20106] 820232
Sorted Array[20107] 820272
Sorted Array[20108] 820291
Sorted Array[20109] 820329
Sorted Array[20110] 820350
Sorted Array[20111] 820442
Sorted Array[20112] 820443
Sorted Array[20113] 820564
Sorted Array[20114] 820654
Sorted Array[20115] 820658
Sorted Array[20116] 820668
Sorted Array[20117] 820701
Sorted Array[20118] 820740
Sorted Array[20119] 820884
Sorted Array[20120] 820987
Sorted Array[20121] 821029
Sorted Array[20122] 821082
Sorted Array[20123] 821089
Sorted Array[20124] 821259
Sorted Array[20125] 821295
Sorted Array[20126] 821344
Sorted Array[20127] 821345
Sorted Array[20128] 821375
Sorted Array[20129] 821378
Sorted Array[20130] 821390
Sorted Array[20131] 821547
Sorted Array[20132] 821610
Sorted Array[20133] 821685
Sorted Array[20134] 821720
Sorted Array[20135] 821745
Sorted Array[20136] 821876
Sorted Array[20137] 821907
Sorted Array[20138] 821911
